sample_id,signer_id,symbol,symbol_type,handedness,repetition,hold_start_frame,hold_end_frame,landmark_path,source_video,split
VSL_ALPHA_S11_X_REP04,S11,X,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_X_REP04.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_X_REP04.mp4,train
VSL_ALPHA_S11_X_REP05,S11,X,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_X_REP05.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_X_REP05.mp4,train
VSL_ALPHA_S11_Y_REP01,S11,Y,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Y_REP01.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Y_REP01.mp4,train
VSL_ALPHA_S11_Y_REP02,S11,Y,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Y_REP02.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Y_REP02.mp4,train
VSL_ALPHA_S11_Y_REP03,S11,Y,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Y_REP03.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Y_REP03.mp4,train
VSL_ALPHA_S11_Y_REP04,S11,Y,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Y_REP04.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Y_REP04.mp4,train
VSL_ALPHA_S11_Y_REP05,S11,Y,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Y_REP05.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Y_REP05.mp4,train
VSL_ALPHA_S11_Dau_mu_REP01,S11,Dau_mu,accent,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_mu_REP01.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_mu_REP01.mp4,train
VSL_ALPHA_S11_Dau_mu_REP02,S11,Dau_mu,accent,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_mu_REP02.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_mu_REP02.mp4,train
VSL_ALPHA_S11_Dau_mu_REP03,S11,Dau_mu,accent,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_mu_REP03.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_mu_REP03.mp4,train
VSL_ALPHA_S11_Dau_mu_REP04,S11,Dau_mu,accent,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_mu_REP04.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_mu_REP04.mp4,train
VSL_ALPHA_S11_Dau_mu_REP05,S11,Dau_mu,accent,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_mu_REP05.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_mu_REP05.mp4,train
VSL_ALPHA_S11_Dau_moc_REP01,S11,Dau_moc,accent,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_moc_REP01.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_moc_REP01.mp4,train
VSL_ALPHA_S11_Dau_moc_REP02,S11,Dau_moc,accent,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_moc_REP02.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_moc_REP02.mp4,train
VSL_ALPHA_S11_Dau_moc_REP03,S11,Dau_moc,accent,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_moc_REP03.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_moc_REP03.mp4,train
VSL_ALPHA_S11_Dau_moc_REP04,S11,Dau_moc,accent,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_moc_REP04.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_moc_REP04.mp4,train
VSL_ALPHA_S11_Dau_moc_REP05,S11,Dau_moc,accent,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S11/VSL_ALPHA_S11_Dau_moc_REP05.npz,data/vsl_alphabet_pilot/videos/S11/VSL_ALPHA_S11_Dau_moc_REP05.mp4,train
VSL_ALPHA_S13_A_REP01,S13,A,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_A_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_A_REP01.mp4,train
VSL_ALPHA_S13_A_REP02,S13,A,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_A_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_A_REP02.mp4,train
VSL_ALPHA_S13_A_REP03,S13,A,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_A_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_A_REP03.mp4,train
VSL_ALPHA_S13_A_REP04,S13,A,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_A_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_A_REP04.mp4,train
VSL_ALPHA_S13_A_REP05,S13,A,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_A_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_A_REP05.mp4,train
VSL_ALPHA_S13_B_REP01,S13,B,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_B_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_B_REP01.mp4,train
VSL_ALPHA_S13_B_REP02,S13,B,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_B_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_B_REP02.mp4,train
VSL_ALPHA_S13_B_REP03,S13,B,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_B_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_B_REP03.mp4,train
VSL_ALPHA_S13_B_REP04,S13,B,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_B_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_B_REP04.mp4,train
VSL_ALPHA_S13_B_REP05,S13,B,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_B_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_B_REP05.mp4,train
VSL_ALPHA_S13_C_REP01,S13,C,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_C_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_C_REP01.mp4,train
VSL_ALPHA_S13_C_REP02,S13,C,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_C_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_C_REP02.mp4,train
VSL_ALPHA_S13_C_REP03,S13,C,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_C_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_C_REP03.mp4,train
VSL_ALPHA_S13_C_REP04,S13,C,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_C_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_C_REP04.mp4,train
VSL_ALPHA_S13_C_REP05,S13,C,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_C_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_C_REP05.mp4,train
VSL_ALPHA_S13_D_REP01,S13,D,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_D_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_D_REP01.mp4,train
VSL_ALPHA_S13_D_REP02,S13,D,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_D_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_D_REP02.mp4,train
VSL_ALPHA_S13_D_REP03,S13,D,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_D_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_D_REP03.mp4,train
VSL_ALPHA_S13_D_REP04,S13,D,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_D_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_D_REP04.mp4,train
VSL_ALPHA_S13_D_REP05,S13,D,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_D_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_D_REP05.mp4,train
VSL_ALPHA_S13_Đ_REP01,S13,Đ,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Đ_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Đ_REP01.mp4,train
VSL_ALPHA_S13_Đ_REP02,S13,Đ,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Đ_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Đ_REP02.mp4,train
VSL_ALPHA_S13_Đ_REP03,S13,Đ,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Đ_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Đ_REP03.mp4,train
VSL_ALPHA_S13_Đ_REP04,S13,Đ,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Đ_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Đ_REP04.mp4,train
VSL_ALPHA_S13_Đ_REP05,S13,Đ,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Đ_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Đ_REP05.mp4,train
VSL_ALPHA_S13_E_REP01,S13,E,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_E_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_E_REP01.mp4,train
VSL_ALPHA_S13_E_REP02,S13,E,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_E_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_E_REP02.mp4,train
VSL_ALPHA_S13_E_REP03,S13,E,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_E_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_E_REP03.mp4,train
VSL_ALPHA_S13_E_REP04,S13,E,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_E_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_E_REP04.mp4,train
VSL_ALPHA_S13_E_REP05,S13,E,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_E_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_E_REP05.mp4,train
VSL_ALPHA_S13_G_REP01,S13,G,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_G_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_G_REP01.mp4,train
VSL_ALPHA_S13_G_REP02,S13,G,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_G_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_G_REP02.mp4,train
VSL_ALPHA_S13_G_REP03,S13,G,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_G_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_G_REP03.mp4,train
VSL_ALPHA_S13_G_REP04,S13,G,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_G_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_G_REP04.mp4,train
VSL_ALPHA_S13_G_REP05,S13,G,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_G_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_G_REP05.mp4,train
VSL_ALPHA_S13_H_REP01,S13,H,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_H_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_H_REP01.mp4,train
VSL_ALPHA_S13_H_REP02,S13,H,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_H_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_H_REP02.mp4,train
VSL_ALPHA_S13_H_REP03,S13,H,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_H_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_H_REP03.mp4,train
VSL_ALPHA_S13_H_REP04,S13,H,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_H_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_H_REP04.mp4,train
VSL_ALPHA_S13_H_REP05,S13,H,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_H_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_H_REP05.mp4,train
VSL_ALPHA_S13_I_REP01,S13,I,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_I_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_I_REP01.mp4,train
VSL_ALPHA_S13_I_REP02,S13,I,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_I_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_I_REP02.mp4,train
VSL_ALPHA_S13_I_REP03,S13,I,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_I_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_I_REP03.mp4,train
VSL_ALPHA_S13_I_REP04,S13,I,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_I_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_I_REP04.mp4,train
VSL_ALPHA_S13_I_REP05,S13,I,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_I_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_I_REP05.mp4,train
VSL_ALPHA_S13_K_REP01,S13,K,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_K_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_K_REP01.mp4,train
VSL_ALPHA_S13_K_REP02,S13,K,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_K_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_K_REP02.mp4,train
VSL_ALPHA_S13_K_REP03,S13,K,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_K_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_K_REP03.mp4,train
VSL_ALPHA_S13_K_REP04,S13,K,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_K_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_K_REP04.mp4,train
VSL_ALPHA_S13_K_REP05,S13,K,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_K_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_K_REP05.mp4,train
VSL_ALPHA_S13_L_REP01,S13,L,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_L_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_L_REP01.mp4,train
VSL_ALPHA_S13_L_REP02,S13,L,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_L_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_L_REP02.mp4,train
VSL_ALPHA_S13_L_REP03,S13,L,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_L_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_L_REP03.mp4,train
VSL_ALPHA_S13_L_REP04,S13,L,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_L_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_L_REP04.mp4,train
VSL_ALPHA_S13_L_REP05,S13,L,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_L_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_L_REP05.mp4,train
VSL_ALPHA_S13_M_REP01,S13,M,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_M_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_M_REP01.mp4,train
VSL_ALPHA_S13_M_REP02,S13,M,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_M_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_M_REP02.mp4,train
VSL_ALPHA_S13_M_REP03,S13,M,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_M_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_M_REP03.mp4,train
VSL_ALPHA_S13_M_REP04,S13,M,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_M_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_M_REP04.mp4,train
VSL_ALPHA_S13_M_REP05,S13,M,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_M_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_M_REP05.mp4,train
VSL_ALPHA_S13_N_REP01,S13,N,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_N_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_N_REP01.mp4,train
VSL_ALPHA_S13_N_REP02,S13,N,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_N_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_N_REP02.mp4,train
VSL_ALPHA_S13_N_REP03,S13,N,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_N_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_N_REP03.mp4,train
VSL_ALPHA_S13_N_REP04,S13,N,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_N_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_N_REP04.mp4,train
VSL_ALPHA_S13_N_REP05,S13,N,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_N_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_N_REP05.mp4,train
VSL_ALPHA_S13_O_REP01,S13,O,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_O_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_O_REP01.mp4,train
VSL_ALPHA_S13_O_REP02,S13,O,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_O_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_O_REP02.mp4,train
VSL_ALPHA_S13_O_REP03,S13,O,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_O_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_O_REP03.mp4,train
VSL_ALPHA_S13_O_REP04,S13,O,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_O_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_O_REP04.mp4,train
VSL_ALPHA_S13_O_REP05,S13,O,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_O_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_O_REP05.mp4,train
VSL_ALPHA_S13_P_REP01,S13,P,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_P_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_P_REP01.mp4,train
VSL_ALPHA_S13_P_REP02,S13,P,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_P_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_P_REP02.mp4,train
VSL_ALPHA_S13_P_REP03,S13,P,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_P_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_P_REP03.mp4,train
VSL_ALPHA_S13_P_REP04,S13,P,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_P_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_P_REP04.mp4,train
VSL_ALPHA_S13_P_REP05,S13,P,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_P_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_P_REP05.mp4,train
VSL_ALPHA_S13_Q_REP01,S13,Q,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Q_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Q_REP01.mp4,train
VSL_ALPHA_S13_Q_REP02,S13,Q,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Q_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Q_REP02.mp4,train
VSL_ALPHA_S13_Q_REP03,S13,Q,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Q_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Q_REP03.mp4,train
VSL_ALPHA_S13_Q_REP04,S13,Q,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Q_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Q_REP04.mp4,train
VSL_ALPHA_S13_Q_REP05,S13,Q,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_Q_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_Q_REP05.mp4,train
VSL_ALPHA_S13_R_REP01,S13,R,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_R_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_R_REP01.mp4,train
VSL_ALPHA_S13_R_REP02,S13,R,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_R_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_R_REP02.mp4,train
VSL_ALPHA_S13_R_REP03,S13,R,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_R_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_R_REP03.mp4,train
VSL_ALPHA_S13_R_REP04,S13,R,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_R_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_R_REP04.mp4,train
VSL_ALPHA_S13_R_REP05,S13,R,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_R_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_R_REP05.mp4,train
VSL_ALPHA_S13_S_REP01,S13,S,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_S_REP01.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_S_REP01.mp4,train
VSL_ALPHA_S13_S_REP02,S13,S,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_S_REP02.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_S_REP02.mp4,train
VSL_ALPHA_S13_S_REP03,S13,S,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_S_REP03.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_S_REP03.mp4,train
VSL_ALPHA_S13_S_REP04,S13,S,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_S_REP04.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_S_REP04.mp4,train
VSL_ALPHA_S13_S_REP05,S13,S,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S13/VSL_ALPHA_S13_S_REP05.npz,data/vsl_alphabet_pilot/videos/S13/VSL_ALPHA_S13_S_REP05.mp4,train
