video_id,file_name,source,gloss_raw,gloss_normalized,dialect,signer_id,recording_group,width,height,npz_path,split
vslgh_SENT276_S02_R01_F_g02,SENT276_S02_R01_F_g02,vslgh,THÊM,thêm,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R01_F_g02.npz,train
vslgh_SENT276_S02_R01_F_g03,SENT276_S02_R01_F_g03,vslgh,CẦN,cần,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R01_F_g03.npz,train
vslgh_SENT276_S02_R02_F_g00,SENT276_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R02_F_g00.npz,train
vslgh_SENT276_S02_R02_F_g01,SENT276_S02_R02_F_g01,vslgh,ĐÓNG-TIỀN,đóng tiền,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R02_F_g01.npz,train
vslgh_SENT276_S02_R02_F_g02,SENT276_S02_R02_F_g02,vslgh,THÊM,thêm,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R02_F_g02.npz,train
vslgh_SENT276_S02_R02_F_g03,SENT276_S02_R02_F_g03,vslgh,CẦN,cần,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R02_F_g03.npz,train
vslgh_SENT276_S02_R03_F_g00,SENT276_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R03_F_g00.npz,train
vslgh_SENT276_S02_R03_F_g01,SENT276_S02_R03_F_g01,vslgh,ĐÓNG-TIỀN,đóng tiền,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R03_F_g01.npz,train
vslgh_SENT276_S02_R03_F_g02,SENT276_S02_R03_F_g02,vslgh,THÊM,thêm,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R03_F_g02.npz,train
vslgh_SENT276_S02_R03_F_g03,SENT276_S02_R03_F_g03,vslgh,CẦN,cần,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT276_S02_R03_F_g03.npz,train
vslgh_SENT276_S03_R01_F_g00,SENT276_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R01_F_g00.npz,train
vslgh_SENT276_S03_R01_F_g01,SENT276_S03_R01_F_g01,vslgh,ĐÓNG-TIỀN,đóng tiền,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R01_F_g01.npz,train
vslgh_SENT276_S03_R01_F_g02,SENT276_S03_R01_F_g02,vslgh,THÊM,thêm,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R01_F_g02.npz,train
vslgh_SENT276_S03_R01_F_g03,SENT276_S03_R01_F_g03,vslgh,CẦN,cần,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R01_F_g03.npz,train
vslgh_SENT276_S03_R02_F_g00,SENT276_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R02_F_g00.npz,train
vslgh_SENT276_S03_R02_F_g01,SENT276_S03_R02_F_g01,vslgh,ĐÓNG-TIỀN,đóng tiền,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R02_F_g01.npz,train
vslgh_SENT276_S03_R02_F_g02,SENT276_S03_R02_F_g02,vslgh,THÊM,thêm,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R02_F_g02.npz,train
vslgh_SENT276_S03_R02_F_g03,SENT276_S03_R02_F_g03,vslgh,CẦN,cần,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R02_F_g03.npz,train
vslgh_SENT276_S03_R03_F_g00,SENT276_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R03_F_g00.npz,train
vslgh_SENT276_S03_R03_F_g01,SENT276_S03_R03_F_g01,vslgh,ĐÓNG-TIỀN,đóng tiền,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R03_F_g01.npz,train
vslgh_SENT276_S03_R03_F_g02,SENT276_S03_R03_F_g02,vslgh,THÊM,thêm,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R03_F_g02.npz,train
vslgh_SENT276_S03_R03_F_g03,SENT276_S03_R03_F_g03,vslgh,CẦN,cần,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT276_S03_R03_F_g03.npz,train
vslgh_SENT276_S04_R01_F_g00,SENT276_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R01_F_g00.npz,train
vslgh_SENT276_S04_R01_F_g01,SENT276_S04_R01_F_g01,vslgh,ĐÓNG-TIỀN,đóng tiền,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R01_F_g01.npz,train
vslgh_SENT276_S04_R01_F_g02,SENT276_S04_R01_F_g02,vslgh,THÊM,thêm,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R01_F_g02.npz,train
vslgh_SENT276_S04_R01_F_g03,SENT276_S04_R01_F_g03,vslgh,CẦN,cần,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R01_F_g03.npz,train
vslgh_SENT276_S04_R02_F_g00,SENT276_S04_R02_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R02_F_g00.npz,train
vslgh_SENT276_S04_R02_F_g01,SENT276_S04_R02_F_g01,vslgh,ĐÓNG-TIỀN,đóng tiền,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R02_F_g01.npz,train
vslgh_SENT276_S04_R02_F_g02,SENT276_S04_R02_F_g02,vslgh,THÊM,thêm,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R02_F_g02.npz,train
vslgh_SENT276_S04_R02_F_g03,SENT276_S04_R02_F_g03,vslgh,CẦN,cần,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R02_F_g03.npz,train
vslgh_SENT276_S04_R03_F_g00,SENT276_S04_R03_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R03_F_g00.npz,train
vslgh_SENT276_S04_R03_F_g01,SENT276_S04_R03_F_g01,vslgh,ĐÓNG-TIỀN,đóng tiền,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R03_F_g01.npz,train
vslgh_SENT276_S04_R03_F_g02,SENT276_S04_R03_F_g02,vslgh,THÊM,thêm,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R03_F_g02.npz,train
vslgh_SENT276_S04_R03_F_g03,SENT276_S04_R03_F_g03,vslgh,CẦN,cần,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT276_S04_R03_F_g03.npz,train
vslgh_SENT277_S01_R01_F_g00,SENT277_S01_R01_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R01_F_g00.npz,train
vslgh_SENT277_S01_R01_F_g01,SENT277_S01_R01_F_g01,vslgh,KHÁM,khám,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R01_F_g01.npz,train
vslgh_SENT277_S01_R01_F_g02,SENT277_S01_R01_F_g02,vslgh,KỲ,kỳ,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R01_F_g02.npz,train
vslgh_SENT277_S01_R01_F_g03,SENT277_S01_R01_F_g03,vslgh,SAU,sau,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R01_F_g03.npz,train
vslgh_SENT277_S01_R01_F_g04,SENT277_S01_R01_F_g04,vslgh,LẠI,lại,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R01_F_g04.npz,train
vslgh_SENT277_S01_R02_F_g00,SENT277_S01_R02_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R02_F_g00.npz,train
vslgh_SENT277_S01_R02_F_g01,SENT277_S01_R02_F_g01,vslgh,KHÁM,khám,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R02_F_g01.npz,train
vslgh_SENT277_S01_R02_F_g02,SENT277_S01_R02_F_g02,vslgh,KỲ,kỳ,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R02_F_g02.npz,train
vslgh_SENT277_S01_R02_F_g03,SENT277_S01_R02_F_g03,vslgh,SAU,sau,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R02_F_g03.npz,train
vslgh_SENT277_S01_R02_F_g04,SENT277_S01_R02_F_g04,vslgh,LẠI,lại,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R02_F_g04.npz,train
vslgh_SENT277_S01_R03_F_g00,SENT277_S01_R03_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R03_F_g00.npz,train
vslgh_SENT277_S01_R03_F_g01,SENT277_S01_R03_F_g01,vslgh,KHÁM,khám,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R03_F_g01.npz,train
vslgh_SENT277_S01_R03_F_g02,SENT277_S01_R03_F_g02,vslgh,KỲ,kỳ,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R03_F_g02.npz,train
vslgh_SENT277_S01_R03_F_g03,SENT277_S01_R03_F_g03,vslgh,SAU,sau,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R03_F_g03.npz,train
vslgh_SENT277_S01_R03_F_g04,SENT277_S01_R03_F_g04,vslgh,LẠI,lại,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT277_S01_R03_F_g04.npz,train
vslgh_SENT277_S02_R01_F_g00,SENT277_S02_R01_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R01_F_g00.npz,train
vslgh_SENT277_S02_R01_F_g01,SENT277_S02_R01_F_g01,vslgh,KHÁM,khám,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R01_F_g01.npz,train
vslgh_SENT277_S02_R01_F_g02,SENT277_S02_R01_F_g02,vslgh,KỲ,kỳ,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R01_F_g02.npz,train
vslgh_SENT277_S02_R01_F_g03,SENT277_S02_R01_F_g03,vslgh,SAU,sau,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R01_F_g03.npz,train
vslgh_SENT277_S02_R01_F_g04,SENT277_S02_R01_F_g04,vslgh,LẠI,lại,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R01_F_g04.npz,train
vslgh_SENT277_S02_R02_F_g00,SENT277_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R02_F_g00.npz,train
vslgh_SENT277_S02_R02_F_g01,SENT277_S02_R02_F_g01,vslgh,KHÁM,khám,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R02_F_g01.npz,train
vslgh_SENT277_S02_R02_F_g02,SENT277_S02_R02_F_g02,vslgh,KỲ,kỳ,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R02_F_g02.npz,train
vslgh_SENT277_S02_R02_F_g03,SENT277_S02_R02_F_g03,vslgh,SAU,sau,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R02_F_g03.npz,train
vslgh_SENT277_S02_R02_F_g04,SENT277_S02_R02_F_g04,vslgh,LẠI,lại,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R02_F_g04.npz,train
vslgh_SENT277_S02_R03_F_g00,SENT277_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R03_F_g00.npz,train
vslgh_SENT277_S02_R03_F_g01,SENT277_S02_R03_F_g01,vslgh,KHÁM,khám,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R03_F_g01.npz,train
vslgh_SENT277_S02_R03_F_g02,SENT277_S02_R03_F_g02,vslgh,KỲ,kỳ,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R03_F_g02.npz,train
vslgh_SENT277_S02_R03_F_g03,SENT277_S02_R03_F_g03,vslgh,SAU,sau,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R03_F_g03.npz,train
vslgh_SENT277_S02_R03_F_g04,SENT277_S02_R03_F_g04,vslgh,LẠI,lại,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT277_S02_R03_F_g04.npz,train
vslgh_SENT277_S03_R01_F_g00,SENT277_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R01_F_g00.npz,train
vslgh_SENT277_S03_R01_F_g01,SENT277_S03_R01_F_g01,vslgh,KHÁM,khám,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R01_F_g01.npz,train
vslgh_SENT277_S03_R01_F_g02,SENT277_S03_R01_F_g02,vslgh,KỲ,kỳ,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R01_F_g02.npz,train
vslgh_SENT277_S03_R01_F_g03,SENT277_S03_R01_F_g03,vslgh,SAU,sau,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R01_F_g03.npz,train
vslgh_SENT277_S03_R01_F_g04,SENT277_S03_R01_F_g04,vslgh,LẠI,lại,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R01_F_g04.npz,train
vslgh_SENT277_S03_R02_F_g00,SENT277_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R02_F_g00.npz,train
vslgh_SENT277_S03_R02_F_g01,SENT277_S03_R02_F_g01,vslgh,KHÁM,khám,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R02_F_g01.npz,train
vslgh_SENT277_S03_R02_F_g02,SENT277_S03_R02_F_g02,vslgh,KỲ,kỳ,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R02_F_g02.npz,train
vslgh_SENT277_S03_R02_F_g03,SENT277_S03_R02_F_g03,vslgh,SAU,sau,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R02_F_g03.npz,train
vslgh_SENT277_S03_R02_F_g04,SENT277_S03_R02_F_g04,vslgh,LẠI,lại,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R02_F_g04.npz,train
vslgh_SENT277_S03_R03_F_g00,SENT277_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R03_F_g00.npz,train
vslgh_SENT277_S03_R03_F_g01,SENT277_S03_R03_F_g01,vslgh,KHÁM,khám,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R03_F_g01.npz,train
vslgh_SENT277_S03_R03_F_g02,SENT277_S03_R03_F_g02,vslgh,KỲ,kỳ,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R03_F_g02.npz,train
vslgh_SENT277_S03_R03_F_g03,SENT277_S03_R03_F_g03,vslgh,SAU,sau,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R03_F_g03.npz,train
vslgh_SENT277_S03_R03_F_g04,SENT277_S03_R03_F_g04,vslgh,LẠI,lại,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT277_S03_R03_F_g04.npz,train
vslgh_SENT277_S04_R01_F_g00,SENT277_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R01_F_g00.npz,train
vslgh_SENT277_S04_R01_F_g01,SENT277_S04_R01_F_g01,vslgh,KHÁM,khám,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R01_F_g01.npz,train
vslgh_SENT277_S04_R01_F_g02,SENT277_S04_R01_F_g02,vslgh,KỲ,kỳ,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R01_F_g02.npz,train
vslgh_SENT277_S04_R01_F_g03,SENT277_S04_R01_F_g03,vslgh,SAU,sau,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R01_F_g03.npz,train
vslgh_SENT277_S04_R01_F_g04,SENT277_S04_R01_F_g04,vslgh,LẠI,lại,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R01_F_g04.npz,train
vslgh_SENT277_S04_R02_F_g00,SENT277_S04_R02_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R02_F_g00.npz,train
vslgh_SENT277_S04_R02_F_g01,SENT277_S04_R02_F_g01,vslgh,KHÁM,khám,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R02_F_g01.npz,train
vslgh_SENT277_S04_R02_F_g02,SENT277_S04_R02_F_g02,vslgh,KỲ,kỳ,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R02_F_g02.npz,train
vslgh_SENT277_S04_R02_F_g03,SENT277_S04_R02_F_g03,vslgh,SAU,sau,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R02_F_g03.npz,train
vslgh_SENT277_S04_R02_F_g04,SENT277_S04_R02_F_g04,vslgh,LẠI,lại,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R02_F_g04.npz,train
vslgh_SENT277_S04_R03_F_g00,SENT277_S04_R03_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R03_F_g00.npz,train
vslgh_SENT277_S04_R03_F_g01,SENT277_S04_R03_F_g01,vslgh,KHÁM,khám,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R03_F_g01.npz,train
vslgh_SENT277_S04_R03_F_g02,SENT277_S04_R03_F_g02,vslgh,KỲ,kỳ,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R03_F_g02.npz,train
vslgh_SENT277_S04_R03_F_g03,SENT277_S04_R03_F_g03,vslgh,SAU,sau,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R03_F_g03.npz,train
vslgh_SENT277_S04_R03_F_g04,SENT277_S04_R03_F_g04,vslgh,LẠI,lại,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT277_S04_R03_F_g04.npz,train
vslgh_SENT278_S01_R01_F_g00,SENT278_S01_R01_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R01_F_g00.npz,train
vslgh_SENT278_S01_R01_F_g01,SENT278_S01_R01_F_g01,vslgh,LỊCH,lịch,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R01_F_g01.npz,train
vslgh_SENT278_S01_R01_F_g02,SENT278_S01_R01_F_g02,vslgh,KHÁM,khám,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R01_F_g02.npz,train
vslgh_SENT278_S01_R01_F_g03,SENT278_S01_R01_F_g03,vslgh,LẠI,lại,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R01_F_g03.npz,train
vslgh_SENT278_S01_R02_F_g00,SENT278_S01_R02_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R02_F_g00.npz,train
vslgh_SENT278_S01_R02_F_g01,SENT278_S01_R02_F_g01,vslgh,LỊCH,lịch,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R02_F_g01.npz,train
vslgh_SENT278_S01_R02_F_g02,SENT278_S01_R02_F_g02,vslgh,KHÁM,khám,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R02_F_g02.npz,train
vslgh_SENT278_S01_R02_F_g03,SENT278_S01_R02_F_g03,vslgh,LẠI,lại,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R02_F_g03.npz,train
vslgh_SENT278_S01_R03_F_g00,SENT278_S01_R03_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R03_F_g00.npz,train
vslgh_SENT278_S01_R03_F_g01,SENT278_S01_R03_F_g01,vslgh,LỊCH,lịch,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R03_F_g01.npz,train
vslgh_SENT278_S01_R03_F_g02,SENT278_S01_R03_F_g02,vslgh,KHÁM,khám,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R03_F_g02.npz,train
vslgh_SENT278_S01_R03_F_g03,SENT278_S01_R03_F_g03,vslgh,LẠI,lại,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT278_S01_R03_F_g03.npz,train
vslgh_SENT278_S02_R01_F_g00,SENT278_S02_R01_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R01_F_g00.npz,train
vslgh_SENT278_S02_R01_F_g01,SENT278_S02_R01_F_g01,vslgh,LỊCH,lịch,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R01_F_g01.npz,train
vslgh_SENT278_S02_R01_F_g02,SENT278_S02_R01_F_g02,vslgh,KHÁM,khám,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R01_F_g02.npz,train
vslgh_SENT278_S02_R01_F_g03,SENT278_S02_R01_F_g03,vslgh,LẠI,lại,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R01_F_g03.npz,train
vslgh_SENT278_S02_R02_F_g00,SENT278_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R02_F_g00.npz,train
vslgh_SENT278_S02_R02_F_g01,SENT278_S02_R02_F_g01,vslgh,LỊCH,lịch,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R02_F_g01.npz,train
vslgh_SENT278_S02_R02_F_g02,SENT278_S02_R02_F_g02,vslgh,KHÁM,khám,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R02_F_g02.npz,train
vslgh_SENT278_S02_R02_F_g03,SENT278_S02_R02_F_g03,vslgh,LẠI,lại,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R02_F_g03.npz,train
vslgh_SENT278_S02_R03_F_g00,SENT278_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R03_F_g00.npz,train
vslgh_SENT278_S02_R03_F_g01,SENT278_S02_R03_F_g01,vslgh,LỊCH,lịch,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R03_F_g01.npz,train
vslgh_SENT278_S02_R03_F_g02,SENT278_S02_R03_F_g02,vslgh,KHÁM,khám,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R03_F_g02.npz,train
vslgh_SENT278_S02_R03_F_g03,SENT278_S02_R03_F_g03,vslgh,LẠI,lại,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT278_S02_R03_F_g03.npz,train
vslgh_SENT278_S03_R01_F_g00,SENT278_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R01_F_g00.npz,train
vslgh_SENT278_S03_R01_F_g01,SENT278_S03_R01_F_g01,vslgh,LỊCH,lịch,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R01_F_g01.npz,train
vslgh_SENT278_S03_R01_F_g02,SENT278_S03_R01_F_g02,vslgh,KHÁM,khám,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R01_F_g02.npz,train
vslgh_SENT278_S03_R01_F_g03,SENT278_S03_R01_F_g03,vslgh,LẠI,lại,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R01_F_g03.npz,train
vslgh_SENT278_S03_R02_F_g00,SENT278_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R02_F_g00.npz,train
vslgh_SENT278_S03_R02_F_g01,SENT278_S03_R02_F_g01,vslgh,LỊCH,lịch,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R02_F_g01.npz,train
vslgh_SENT278_S03_R02_F_g02,SENT278_S03_R02_F_g02,vslgh,KHÁM,khám,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R02_F_g02.npz,train
vslgh_SENT278_S03_R02_F_g03,SENT278_S03_R02_F_g03,vslgh,LẠI,lại,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R02_F_g03.npz,train
vslgh_SENT278_S03_R03_F_g00,SENT278_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R03_F_g00.npz,train
vslgh_SENT278_S03_R03_F_g01,SENT278_S03_R03_F_g01,vslgh,LỊCH,lịch,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R03_F_g01.npz,train
vslgh_SENT278_S03_R03_F_g02,SENT278_S03_R03_F_g02,vslgh,KHÁM,khám,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R03_F_g02.npz,train
vslgh_SENT278_S03_R03_F_g03,SENT278_S03_R03_F_g03,vslgh,LẠI,lại,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT278_S03_R03_F_g03.npz,train
vslgh_SENT278_S04_R01_F_g00,SENT278_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT278_S04_R01_F_g00.npz,train
vslgh_SENT278_S04_R01_F_g01,SENT278_S04_R01_F_g01,vslgh,KHÁM,khám,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT278_S04_R01_F_g01.npz,train
vslgh_SENT278_S04_R01_F_g02,SENT278_S04_R01_F_g02,vslgh,LỊCH,lịch,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT278_S04_R01_F_g02.npz,train
vslgh_SENT278_S04_R01_F_g03,SENT278_S04_R01_F_g03,vslgh,LẠI,lại,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT278_S04_R01_F_g03.npz,train
